company,date,tweet,n_replies,n_retweets,n_likes
0200 Barceló Hotel Group ,11/06/2019," Disfruta de la maravillosa experiencia que te ofrece el nuevo rooftop B-Heaven del #BarceloIstanbul, en el que podrás degustar la mejor gastronomía mientras disfrutas de las preciosas vistas del skyline de la antigua Constantinopla. Descubre más aquí. ??  https://brclo.com/2WsKuOt  pic.twitter.com/2C8hOkZl98 ",0.0,1.0,4.0
0200 Barceló Hotel Group ,06/06/2019, Se invierten 8 millones de dólares en la ampliación del #OccidentalNuevoVallarta agregando un tercer bloque con un diseño moderno y elegante en el que todas las habitaciones gozarán de increíbles vistas al Océano Pacífico. Sigue leyendo aquí. ??  http://barcelo.site/2weypcm  pic.twitter.com/V95RoJl0mn ,0.0,0.0,6.0
0200 Barceló Hotel Group ,04/06/2019," Prepárate, porque tus vacaciones nunca volverán a ser las mismas. Reserva ya para hospedarte en el nuevo Barceló Maya Riviera, a partir de este próximo diciembre 2019. ?   https://brclo.com/2Wl26Ar  #BarceloMayaRiviera #Mexico #RivieraMaya #AdultsOnly #MasQueUnResort #LoMereces pic.twitter.com/uPnqrxhniU ",0.0,1.0,9.0
0200 Barceló Hotel Group ,07/05/2019," Deserving more than a resort means having incredible views of the Caribbean sea from one of the 850 rooms of this majestic and luxury, #AdultsOnly resort. Be the first to enjoy this wonderful experience ?  http://barcelo.site/2ucegf0  #BarceloMayaRiviera #Mexico #MoreThanAResort pic.twitter.com/REFHl9jmj3 ",1.0,1.0,9.0
0200 Barceló Hotel Group ,02/05/2019, Participa en nuestra dinámica y podrás ganar 5 pases dobles para la ceremonia más importante del cine Iberoamericano: ¡los @PremiosPLATINO! Entre los ganadores se sorteará también una noche en el @BarceloMayaGR. ??  http://barcelo.site/p-31194  #BarceloConLosPremiosPlatino pic.twitter.com/aUyXw4a0N8 ,1.0,1.0,8.0
0200 Barceló Hotel Group ,30/04/2019, En Barceló Hotel Group apostamos por el mundo de la cultura apoyando a la VI Edición de los Premios Platino. Muchos de los asistentes alojados en #OccidentalXcaret podrán acceder a pie o en canoa a este festival del cine iberoamericano. Lee más aquí. ??  http://bit.ly/2XYg0Fk  pic.twitter.com/xRAT9yZi1S ,0.0,0.0,9.0
0200 Barceló Hotel Group ,25/04/2019," Located right on one of the most beautiful beaches in the Mexican Caribbean, the new #BarceloMayaRiviera, a luxury, #AdultsOnly resort will give you an experience you will never forget. Reserve now ?  https://brclo.com/2XM9Nfx  #Mexico #RivieraMaya #MoreThanAResort #YouDeserveIt pic.twitter.com/Yo5x6cxkAM ",1.0,2.0,16.0
0200 Barceló Hotel Group ,23/04/2019," #BarceloSevillaRenacimiento dispone del mayor centro de convenciones de #Sevilla con 5.000 metros cuadrados de superficie distribuidos en 36 salones de reuniones. Con capacidad para un máximo de 1.200 asistentes. No está mal, ¿verdad? ??  http://barcelo.site/2ihejiu  #Sevilla #Spain pic.twitter.com/GmBZmdd9Lh ",0.0,2.0,10.0
0200 Barceló Hotel Group ,02/04/2019," Prepárate, porque tus vacaciones nunca volverán a ser las mismas. Reserva ya para hospedarte en el nuevo Barceló Maya Riviera, a partir de este próximo diciembre 2019. ?? https://brclo.com/2uHf4bv  #BarceloMayaRiviera #Mexico #RivieraMaya #AdultsOnly #MasQueUnResort #LoMereces pic.twitter.com/eg3eYikIPX ",0.0,1.0,9.0
0200 Barceló Hotel Group ,01/04/2019," El @thetimes, ha incluido a #LaBobadillaARoyalHideaway, en la lista de los 20 mejores escondites de #Andalucía gracias a sus imponentes vistas al paraje natural de la Sierra de Loja, #Granada, su oferta gastronómica y su tendencia sostenible. ??  http://barcelo.site/2wxvfuc  pic.twitter.com/YNIGg91QBK ",0.0,0.0,7.0
0200 Barceló Hotel Group ,21/02/2019, ¿Sabías que en Sevilla se inventaron las #Tapas? ¡Otra razón para amar esta ciudad! En #BarceloSevilla te esperamos a pocos minutos de todos los lugares históricos para que aproveches al máximo tu visita ?.   #Sevilla #España #BarceloMoments   ??  http://barcelo.site/2mtykrz  pic.twitter.com/ziVNnwJyPE ,0.0,0.0,2.0
0200 Barceló Hotel Group ,11/02/2019," ¡Doble celebración! ? Hoy festejamos el aniversario de #ElEmbajadorRHH, uno de los hoteles más emblemáticos de Santo Domingo y al mismo tiempo nos preparamos para recibir, por segundo año consecutivo, los Premios El Embajador por el mundo. Más info ??  http://barcelo.site/2mycvk8  pic.twitter.com/oKIJ67bwDU ",0.0,0.0,3.0
0200 Barceló Hotel Group ,08/02/2019," Ven a conocer la Ruta de Roma, colonia de la Ciudad de México que sirvió como inspiración de la galardonada película nominada al Oscar Roma. #BarceloMexicoReforma es el punto de partida perfecto gracias a su privilegiada ubicación.   Conoce más aquí??  http://barcelo.site/2bt4hvi  pic.twitter.com/TK1W1bAY7n ",0.0,0.0,1.0
0200 Barceló Hotel Group ,07/02/2019," Inauguramos el nuevo #AllegroIsora con un concepto innovador inspirado en los mágicos años 80, perfecto para huéspedes que valoran hoteles de diseño original, con una completa oferta de instalaciones y servicios para toda la familia.  Descúbrelo ??  http://barcelo.site/2gvxkxl  pic.twitter.com/Br7hPebC89 ",0.0,0.0,3.0
0200 Barceló Hotel Group ,04/02/2019," Hemos incorporado nuestro primer hotel Royal Hideaway en Oriente Medio: #DukesDubai, que ha sido galardonado como Mejor nuevo hotel de Oriente Medio en los World Travel Awards.   ¡Ubicación e instalaciones de lujo te esperan! ??  Más info ??  http://barcelo.site/2s6fokm  pic.twitter.com/QdVzMT0Nx0 ",0.0,2.0,10.0
0200 Barceló Hotel Group ,31/01/2019," Con el asesoramiento de dos de los mejores maestros arroceros de España: Carlos Otaola y José Luis Chaparro, hemos inaugurado #Arrozante, un nuevo concepto gastronómico donde las #PaellasDeAutor son los platos protagonistas ??  Entérate más aquí ??  http://barcelo.site/2uprtxo  pic.twitter.com/bVTXBCN6DL ",0.0,0.0,5.0
0200 Barceló Hotel Group ,30/01/2019," Te invitamos a que visites Menorca, una isla paradisiaca en la que podrás disfrutar de unas calas como nunca las has visto. Nuestro hotel Occidental Menorca es la base perfecta para descubrirla.  ?  http://barcelo.site/2f3zsfu  #OccidentalMenorca #Balears #Island #Menorca pic.twitter.com/O4RGUutOx9 ",1.0,0.0,4.0
0200 Barceló Hotel Group ,10/01/2019," ¿Qué banda sonora le pondrías a unas vacaciones en un hotel como este? Aquí podrás disfrutar de la mezcla del arte y la música, mientras increíbles diseños inundan cada rincón del hotel. Ponle canción y reserva ya.  ?  http://barcelo.site/2f3fg2v   #BarceloImagine #Madrid pic.twitter.com/QvibzwWJmo ",0.0,1.0,4.0
0200 Barceló Hotel Group ,08/01/2019, ¡ATENCIÓN CONCURSO! Olvida ese propósito de Año Nuevo que no vas a cumplir y concéntrate en algo mejor: el viaje de tu vida. Elige el hotel que te inspira y gana un viaje para ti y un acompañante a uno de nuestros increíbles destinos. ?? https://brclo.com/2FjhPqg  #BarceloStories pic.twitter.com/JaJSyuq7OV ,0.0,5.0,9.0
0300 Hotusa ,05/10/2019," Damos inicio a la segunda jornada del Foro La Toja  Vínculo Atlántico entre ellos dos expresidentes del Gobierno de España, el Sr. Felipe González y el Sr. Mariano Rajoy debatiendo en la conversación ""Tres miradas sobre España"". Sigue el foro en la web:  http://www.forolatoja.com/  pic.twitter.com/83ybosw7fV ",0.0,0.0,0.0
0300 Hotusa ,06/03/2019," Durante la semana del #MWC2019, el hotel Eurostars Grand Marina 5* G.L puso en marcha una prueba piloto con el robot Tiago, programado para atender las demandas de los huéspedes en el bar del hotel. La experiencia se llevó a cabo conjuntamente con la empresa @PALRobotics. pic.twitter.com/Brs44mpjeP ",0.0,5.0,9.0
0300 Hotusa ,21/01/2019," Volvemos con el cuatro debate de #HotusaExplora: Estrategias para la comercialización de productos turísticos en un escenario global y digitalizado. Con Julián Balbuena Alonso, @gabrieleburgio, Gabriel Subías y @manuelbut1984. Modera @manolomolinaesp, director de @Hosteltur pic.twitter.com/6ri19YQyxu ",0.0,6.0,13.0
0300 Hotusa ,19/01/2019," A las puertas del gran día, os presentamos a Manuel Molina, Julián Balbuena Alonso, @gabrieleburgio, Gabriel Subías y Manuel Butler, los participantes de la cuarta mesa de #HotusaExplora, donde se debatirán las últimas estrategias comerciales del sector.  https://bit.ly/1uhGlZg  pic.twitter.com/rZvrSPYusU ",0.0,0.0,2.0
0300 Hotusa ,18/01/2019," El moderador @pacomarhuenda será el encargado de regular la tercera mesa de #HotusaExplora, donde los ponentes Amancio López Seijas, @gdelpeon y José Theotónio debatirán sobre las últimas tendencias en el sector hotelero. Consulta el programa aquí:  https://bit.ly/1uhGlZg  pic.twitter.com/hY95Q1R4bP ",5.0,2.0,1.0
0300 Hotusa ,18/01/2019," En nuestra segunda mesa participarán personalidades como Ana Isabel Pereda, @Adolfo_Utor, Juan José Hidalgo Acera, Maurici Lucena y @MVillalante, quienes debatirán sobre la gestión de infraestructuras y transporte de viajeros. El programa completo aquí:  http://bit.ly/1uhGlZg  pic.twitter.com/9xrZgqI6tr ",3.0,3.0,5.0
0300 Hotusa ,15/01/2019, No pierdas la oportunidad de asistir al foro #HotusaExplora este próximo lunes 21 de enero. 5 mesas redondas y una selección de ponentes de primer nivel debatirán sobre presente y futuro en el sector turístico. Consulta el programa y ¡Regístrate ahora!  https://bit.ly/1uhGlZg  pic.twitter.com/QaTp6Pncu2 ,1.0,1.0,1.0
0302 Eurostars Hotels ,29/11/2019," El #EurostarsTorreSevilla 5* abre al público su terraza Atalaya Torre Sevilla, con vistas panorámicas de la ciudad. A partir del 28/11, será accesible para huéspedes del hotel como para clientes no alojados. El horario será de lun- dom de 11.00 a 19.00h.  http://bit.ly/2Dnx4fq  pic.twitter.com/TiQfhIUs8u ",0.0,1.0,4.0
0302 Eurostars Hotels ,08/11/2019," El Eurostars Central 4* de Madrid acoge la exposición 'Stories from the city' de la artista británica Jenny Fermor. Una muestra inspirada en la capital, buscando la luz, sombras y estructura desde las calles y barrios más emblemáticos de la ciudad:  http://bit.ly/2NR9UmG  pic.twitter.com/jtk1uMhO2C ",0.0,0.0,2.0
0302 Eurostars Hotels ,30/10/2019," El pasado 26 de octubre, Carlos Hipólito representó junto a Emilio Gutiérrez Caba y Malena Gutiérrez la obra Copenhague en el Gran Teatro de Córdoba. El actor se alojó en el hotel #Eurostars Palace 5*, y hemos aprovechado para hablar de la obra ??  http://bit.ly/2Px6ZlC  pic.twitter.com/nELhF1ILac ",0.0,0.0,1.0
0302 Eurostars Hotels ,24/10/2019," La @RevistaWoman habla sobre la nueva Clínica La Toja, ""El idílico paraje de la Isla de la Toja acoge las privilegiadas instalaciones de la Clínica La Toja, el nuevo destino para los 'beauty addicts'"" en nuestro #Eurostars Gran Hotel La Toja 5* https://www.woman.es/lifestyle/ocio/lujo-bienestar-medida-hotusa 
 ",0.0,0.0,3.0
0302 Eurostars Hotels ,24/10/2019," El Eurostars Torre Sevilla 5* celebró Wine&Books, protagonizada por Eduardo Jordá. El escritor presentó su novela Pájaros que se quedan. Otoño en Pensilvania, ganadora del XV Premio Eurostars Hotels de Narrativa de Viajes y nos concedió una entrevista:  http://bit.ly/2oakZWW  pic.twitter.com/ELbs3u0SdN ",0.0,2.0,2.0
0302 Eurostars Hotels ,21/10/2019, El Eurostars Das Artes4* (Oporto) acoge la exposición del artista Gustavo García. La muestra une dos series artísticas O mundo habitado y Encontro em Puruchuco trasladando al espectador a las raíces precolombinas de la antigua Ciudadela del siglo XV:  http://bit.ly/2JcJIRY  pic.twitter.com/UzxVIDevjx ,0.0,0.0,1.0
0302 Eurostars Hotels ,20/10/2019," ¿No has podido disfrutar de la rutina de belleza y salud de #Galénic en exclusiva en nuestros hoteles #Eurostars? ¡Participa en nuestro sorteo!, puedes ganar uno de los 3 lotes de productos que sorteamos para vivir la experiencia en primera persona:  http://bit.ly/328Usbd  pic.twitter.com/qwjvJdhkOF ",0.0,0.0,5.0
0302 Eurostars Hotels ,10/10/2019," El pasado mes de septiembre celebramos nuestra cata literaria Wine&Books con @JuanGomezJurado en el #Eurostars Palacio Buenavista de Toledo. Una velada exquisita acompañada con el mejor vino??, que nos brindó una entrevista que no querrás perderte ??  http://bit.ly/35q7qn1  pic.twitter.com/8qiDZWu71K ",0.0,0.0,1.0
0302 Eurostars Hotels ,07/10/2019," El Eurostars Berlín 5* LC acoge la exposición de la artista alemana Anke Aust. Una muestra donde se transforman las experiencias y vivencias en colores o formas, de las que no se puede escapar fácilmente. Puedes visitarla hasta el 30/11. Descúbrela:  http://bit.ly/2pU0zSR  pic.twitter.com/YqvSmSQ3sN ",0.0,0.0,1.0
0302 Eurostars Hotels ,03/09/2019," ¿Eres fan del verano #VeranosInfinitos o entusiasta del otoño #OtoñosalSol? Participa en nuestro sorteo de Facebook, comenta con el hashtag de verano u otoño qué es lo que más te gusta de cada temporada. Podrás ganar una estancia de 2 personas + desayuno en tu Eurostars favorito. pic.twitter.com/Fy3iLEBzV9 ",9.0,4.0,12.0
0302 Eurostars Hotels ,18/08/2019," Inauguramos la Clínica La Toja, el primer centro de salud y estética de #Eurostars Hotels. La iniciativa, amplía y diversifica nuestra oferta de servicios. Liderada por el doctor Javier Mareque, especialista en cirugía maxilofacial e implantología.  http://bit.ly/2Ko0fly  pic.twitter.com/dWbtCAho9c ",0.0,0.0,3.0
0302 Eurostars Hotels ,02/08/2019," La exposición 'Africa Minha' de la artista Leonor Sousa, llega a nuestro Eurostars Das Artes 4* de Lisboa. Una muestra inspirada en la diversidad de tendencias y la fusión de materiales e instrumentos insólitos sobre óleo ¡Visítala!  http://bit.ly/2Yv5jOr  #EurostarsCultura pic.twitter.com/uyr3YO68qy ",0.0,0.0,0.0
0302 Eurostars Hotels ,18/07/2019," Descubre la exposición de Aristócratas de los Mares, una muestra fotográfica que expone la vida marina de las majestuosas embarcaciones a través de los años, navegando la mar. Visítala en el Eurostars Convento Capuchinos 5* de Segovia:  http://bit.ly/30y8cLE  #EurostarsCultura pic.twitter.com/TkcjURPCDZ ",0.0,0.0,1.0
0302 Eurostars Hotels ,11/07/2019," El Eurostars Hotel Real 5* de Snatander inaugura una nueva exposición del artista @Felipaoart. La muestra presenta obras alegres y únicas A través de ellas pretendo transmitir un mensaje  irónico, creativo y cáustico"" ¡No te la pierdas!  http://bit.ly/2LmWYGr  #EurostarsCultura pic.twitter.com/g8o6GwqI4q ",0.0,0.0,1.0
0302 Eurostars Hotels ,08/07/2019, La artista leonesa Silvia Gándara expone su serie Paisajes interiores en el hotel Eurostars Das Letras 5* de Lisboa. La muestra refleja la búsqueda de un paisaje interno creado por vivencias y sueños que se suceden. Descúbrela:  http://bit.ly/2XzULOf  #EurostarsCultura pic.twitter.com/ycohynMkhn ,0.0,0.0,4.0
0302 Eurostars Hotels ,27/06/2019," Wine&Books ????con @Maria_oruna. Presenta la tercera entrega de 'Los libros del puerto escondido', de su serie: Donde fuimos invencibles ?? 12 de julio 19:30 ?? Eurostars Hotel Real 5* Santander ?? Entrada gratuita pero aforo limitado. Inscripción Online:  http://bit.ly/2n5x6Rs  pic.twitter.com/n90Q61iILo ",0.0,4.0,10.0
0302 Eurostars Hotels ,25/06/2019," Eduardo Jordá gana el XV Premio Eurostars Hotels de Narrativa de Viajes. La noche del 25 de junio, se le entregará el premio en una ceremonia dnetro de la  fiesta de verano de Grupo @Hotusa, Mirando al Mar celebrada en el #Eurostars Grand Marina 5* G.L:  http://bit.ly/2ZLDwGk  pic.twitter.com/Rlc8YFbpme ",2.0,2.0,5.0
